OID_,bouguer,X,Y,mag,bedmachine,roughness,beta,water,reflectivity
14659,34,-1355144.340555965900421,-47692.613222113664960,-89.2462921,-1319.3608398,60.6051407,10.5709009,0.0540951,
14660,35,-1345166.354483679635450,-47692.613222113664960,-47.9809952,-1090.2677002,111.0659637,10.8956718,0.0137589,
14661,31,-1335188.368411393370479,-47692.613222113664960,1.6607337,-1083.4572754,187.5582428,11.6565552,0.0000000,
14662,32,-1325210.382339106872678,-47692.613222113664960,58.8436279,-1011.8190918,105.8067627,11.0039768,0.0058760,
14663,30,-1315232.396266820840538,-47692.613222113664960,76.4555969,-939.2913208,138.3273163,10.8551302,0.0024212,
14664,31,-1305254.410194534342736,-47692.613222113664960,77.7742004,-904.8049927,569.6064453,11.1275806,0.0031689,
14665,30,-1295276.424122248310596,-47692.613222113664960,93.9390259,-1250.1975098,169.3499603,11.4691963,0.0031689,
14666,21,-1285298.438049961812794,-47692.613222113664960,99.4169159,-1260.4074707,79.8856735,11.3545065,0.0009457,
14667,27,-1275320.451977675780654,-47692.613222113664960,71.5079117,-1353.4558105,121.7296906,11.0719519,0.0031689,
14668,25,-1265342.465905389282852,-47692.613222113664960,22.6142521,-1364.4638672,70.6231308,10.8768806,0.0210726,
14669,44,-1584638.020218550227582,-57670.599294399959035,-4.2201633,-1447.7956543,15.9638128,9.8224716,0.0240415,
14670,54,-1574660.034146263962612,-57670.599294399959035,-14.6972351,-1356.4555664,156.2542877,9.8796034,0.6062632,
14671,50,-1564682.048073977697641,-57670.599294399959035,-27.1673031,-912.5548706,577.7481689,10.4627771,0.0084991,
14672,30,-1554704.062001691432670,-57670.599294399959035,-31.1110802,-1109.2456055,919.3314209,10.4062605,0.0006289,
14673,26,-1544726.075929405167699,-57670.599294399959035,-98.0872040,-1197.1215820,49.2150383,10.4087524,0.3743365,
14674,18,-1534748.089857118902728,-57670.599294399959035,-97.9686661,-906.0361328,659.0461426,10.5597534,0.4101307,
14675,8,-1524770.103784832637757,-57670.599294399959035,-92.8169174,-723.6278076,36.0583878,10.5497084,0.0000000,
14676,4,-1514792.117712546139956,-57670.599294399959035,-88.8303452,-718.9014282,177.3280640,10.4205475,0.0323588,
14677,-6,-1504814.131640260107815,-57670.599294399959035,-73.4985123,-535.1018677,49.1706848,10.6717815,0.0031689,
14678,-22,-1494836.145567973610014,-57670.599294399959035,-61.3616333,-515.9943848,44.7551575,10.6518536,0.0001710,
14679,-23,-1484858.159495687577873,-57670.599294399959035,-46.0201569,-434.1578674,1.9791347,10.7288332,0.0063378,
14680,-24,-1474880.173423401080072,-57670.599294399959035,-47.2236061,-453.6702881,192.6351929,10.7068243,0.0001251,
14681,-15,-1464902.187351114815101,-57670.599294399959035,-54.5651817,-558.5040283,2.5254726,10.7341270,0.0029610,
14682,-8,-1454924.201278828550130,-57670.599294399959035,-68.7275772,-693.1024170,17.1675186,10.6910028,0.0520097,
14683,3,-1444946.215206542285159,-57670.599294399959035,-94.2452087,-839.7714844,26.5761738,10.7105408,0.0000000,
14684,6,-1434968.229134256020188,-57670.599294399959035,-105.0790787,-923.9377441,560.8359985,10.6898060,0.0061364,
14685,10,-1424990.243061969755217,-57670.599294399959035,-104.0594406,-963.3725586,176.7215118,10.7017050,0.0000000,
14686,16,-1415012.256989683490247,-57670.599294399959035,-106.6571579,-1285.1556396,834.3725586,10.4807835,0.0000000,
14687,0,-1405034.270917397225276,-57670.599294399959035,-126.0073090,-1259.6418457,220.9139709,10.3653240,0.0000358,
14688,19,-1395056.284845110960305,-57670.599294399959035,-141.7863007,-1294.6593018,211.6328735,10.2330208,0.0000000,
14689,25,-1385078.298772824695334,-57670.599294399959035,-132.2902069,-1391.1730957,222.8398590,10.3019142,0.0614980,
14690,51,-1375100.312700538430363,-57670.599294399959035,-125.9507217,-1312.8162842,59.3337593,10.4217968,0.0000000,
14691,37,-1365122.326628252165392,-57670.599294399959035,-121.8637772,-1267.5135498,37.3286057,10.3771515,0.0010438,
14692,35,-1355144.340555965900421,-57670.599294399959035,-90.3199921,-1238.1523438,29.0755692,10.4015179,0.0008932,
14693,40,-1345166.354483679635450,-57670.599294399959035,-62.1511765,-1186.2141113,165.4647827,10.6815529,0.0031689,
14694,38,-1335188.368411393370479,-57670.599294399959035,-43.0328369,-1287.3728027,1506.7397461,10.8681479,0.0077462,
14695,40,-1325210.382339106872678,-57670.599294399959035,-28.9405518,-1396.9731445,1416.7089844,11.0715380,0.0023447,
14696,42,-1315232.396266820840538,-57670.599294399959035,-27.1543369,-1702.2830811,1736.6915283,11.7793961,0.0031689,
14697,43,-1305254.410194534342736,-57670.599294399959035,-34.7050667,-1938.9012451,657.5030518,11.2248878,0.0071440,
14698,41,-1295276.424122248310596,-57670.599294399959035,-11.9056807,-1676.8734131,356.9092712,11.1224384,0.5017274,
14699,31,-1285298.438049961812794,-57670.599294399959035,-17.7334213,-1659.0560303,38.3173790,11.0416069,0.2804910,
14700,22,-1275320.451977675780654,-57670.599294399959035,-21.9469242,-1413.0855713,6.6509919,10.9702539,0.1158888,
14701,20,-1265342.465905389282852,-57670.599294399959035,-52.1314850,-1481.6861572,119.4262238,10.8352432,0.0431825,
14702,39,-1584638.020218550227582,-67648.585366686224006,-10.6922197,-1506.9930420,0.7863753,9.5743904,3.0915184,
14703,49,-1574660.034146263962612,-67648.585366686224006,-38.9413261,-1542.9718018,6.1484571,9.8242931,0.0052242,
14704,41,-1564682.048073977697641,-67648.585366686224006,-49.5849495,-720.3126831,132.8122711,10.5885344,0.0031689,
14705,31,-1554704.062001691432670,-67648.585366686224006,-50.8254776,-766.1429443,495.0138245,10.6476030,0.0031689,
14706,24,-1544726.075929405167699,-67648.585366686224006,-96.0641632,-638.8887939,200.4678040,10.6893854,0.0026059,
14707,20,-1534748.089857118902728,-67648.585366686224006,-109.9896698,-644.8054810,144.0179596,10.7698574,0.0031689,
14708,12,-1524770.103784832637757,-67648.585366686224006,-89.8131866,-749.3372803,406.3110962,10.5419436,0.0127770,
14709,7,-1514792.117712546139956,-67648.585366686224006,-78.5264282,-678.7237549,120.5589066,10.5668402,0.0011136,
14710,-5,-1504814.131640260107815,-67648.585366686224006,-73.8675156,-553.8256836,37.3643456,10.5888214,0.0000000,
14711,-12,-1494836.145567973610014,-67648.585366686224006,-70.3995438,-479.0753784,15.7336264,10.6212091,0.0053785,
14712,-20,-1484858.159495687577873,-67648.585366686224006,-68.3128967,-419.9660950,13.7228289,10.7238207,0.0138030,
14713,-23,-1474880.173423401080072,-67648.585366686224006,-75.6348038,-373.4721680,29.3870068,10.8271475,0.0149900,
14714,-19,-1464902.187351114815101,-67648.585366686224006,-83.4513931,-560.7363281,103.5667648,10.7786188,0.0000000,
14715,-5,-1454924.201278828550130,-67648.585366686224006,-90.7210159,-635.3816528,163.7711029,10.5291986,0.0000000,
14716,2,-1444946.215206542285159,-67648.585366686224006,-114.4971313,-932.9868774,620.6770020,10.3987093,0.0104031,
14717,6,-1434968.229134256020188,-67648.585366686224006,-130.1080170,-855.3135376,112.2961273,10.5354700,0.0061364,
14718,6,-1424990.243061969755217,-67648.585366686224006,-131.9566040,-900.6181030,89.3974533,10.6432896,0.2345472,
14719,10,-1415012.256989683490247,-67648.585366686224006,-114.6470566,-965.2017212,295.7064819,10.5187826,0.0000000,
14720,1,-1405034.270917397225276,-67648.585366686224006,-126.9166489,-1082.1247559,1411.9262695,10.2596598,0.0001086,
14721,14,-1395056.284845110960305,-67648.585366686224006,-140.7774963,-1294.8209229,95.4091415,10.2049494,0.0052546,
14722,25,-1385078.298772824695334,-67648.585366686224006,-132.5748901,-1297.7656250,15.6994762,10.3737812,0.0000000,
14723,37,-1375100.312700538430363,-67648.585366686224006,-122.6762085,-1276.2711182,22.0929928,10.3636513,0.0000000,
14724,33,-1365122.326628252165392,-67648.585366686224006,-120.7464294,-1232.4246826,28.9871826,10.3242655,0.0000000,
14725,34,-1355144.340555965900421,-67648.585366686224006,-104.8808899,-1327.2578125,30.8127460,10.3818331,0.0000000,
14726,45,-1345166.354483679635450,-67648.585366686224006,-83.0239868,-1273.4055176,933.7522583,10.5511293,0.0011136,
14727,46,-1335188.368411393370479,-67648.585366686224006,-71.9346771,-1433.1527100,117.3088379,10.6207685,0.0000000,
14728,36,-1325210.382339106872678,-67648.585366686224006,-75.8778763,-1757.7891846,345.5026855,10.7091799,0.0000000,
14729,43,-1315232.396266820840538,-67648.585366686224006,-82.8383179,-1867.1320801,138.6714020,10.8141356,0.1370911,
14730,40,-1305254.410194534342736,-67648.585366686224006,-87.5112839,-1986.5180664,474.0614624,10.9719782,0.0000000,
14731,40,-1295276.424122248310596,-67648.585366686224006,-88.2005310,-1613.8470459,1225.6302490,10.8042135,0.0000000,
14732,25,-1285298.438049961812794,-67648.585366686224006,-104.9497452,-1360.1691895,334.2601624,11.0754967,0.0000000,
14733,19,-1275320.451977675780654,-67648.585366686224006,-99.4812317,-1269.6503906,225.5380859,11.3568926,0.0031689,
14734,22,-1265342.465905389282852,-67648.585366686224006,-105.5135880,-1400.9763184,464.6737976,11.5476665,0.0000000,
14735,41,-1584638.020218550227582,-77626.571438972488977,54.3029289,-1427.7423096,2.4378831,9.6222086,0.0418953,
14736,48,-1574660.034146263962612,-77626.571438972488977,-58.5660629,-1448.9509277,43.4399033,9.8767080,0.0031689,
14737,52,-1564682.048073977697641,-77626.571438972488977,-67.8848953,-1018.2559814,222.3971100,10.9478283,0.0193895,
14738,37,-1554704.062001691432670,-77626.571438972488977,-63.8123360,-693.5715332,15.3823452,11.0373983,0.0031689,
14739,28,-1544726.075929405167699,-77626.571438972488977,-85.7825699,-704.4146118,288.7397461,10.9112139,0.0000000,
14740,27,-1534748.089857118902728,-77626.571438972488977,-87.9650879,-713.7542725,134.5226898,10.8280611,0.0095936,
14741,14,-1524770.103784832637757,-77626.571438972488977,-61.6097488,-646.7031250,9.7206602,10.8473606,0.0054265,
14742,9,-1514792.117712546139956,-77626.571438972488977,-57.9782944,-561.5259399,27.5755386,10.7012844,0.0238891,
14743,0,-1504814.131640260107815,-77626.571438972488977,-65.4849930,-494.3598022,24.7337074,10.7195625,0.0041323,
14744,-10,-1494836.145567973610014,-77626.571438972488977,-70.3967590,-479.7631226,46.8857002,10.6571684,0.0051544,
14745,-18,-1484858.159495687577873,-77626.571438972488977,-72.2213593,-403.8500366,34.0862465,10.6393681,0.0136682,
14746,-22,-1474880.173423401080072,-77626.571438972488977,-68.0771637,-408.4110413,10.2329893,10.6128197,0.0029310,
14747,-20,-1464902.187351114815101,-77626.571438972488977,-81.0066757,-613.7403564,51.2460670,10.5386372,0.0000000,
14748,-9,-1454924.201278828550130,-77626.571438972488977,-92.0889587,-582.2653198,86.4258194,10.4692535,0.0001794,
14749,-12,-1444946.215206542285159,-77626.571438972488977,-102.8288803,-551.1824951,97.3872833,10.3883276,0.0018787,
14750,0,-1434968.229134256020188,-77626.571438972488977,-118.5757294,-897.2077637,12.4906120,10.4802361,0.0001007,
14751,3,-1424990.243061969755217,-77626.571438972488977,-126.5628433,-801.9937744,30.0323048,10.5001469,0.0000000,
14752,1,-1415012.256989683490247,-77626.571438972488977,-112.8862076,-968.2813721,56.7859993,10.3054495,0.0032253,
14753,4,-1405034.270917397225276,-77626.571438972488977,-114.1358719,-1076.5983887,103.6497574,10.2932816,0.0024073,
14754,15,-1395056.284845110960305,-77626.571438972488977,-126.9749603,-1257.3221436,161.1895752,10.2959166,0.0019855,
14755,21,-1385078.298772824695334,-77626.571438972488977,-127.8192291,-1254.0697021,97.9228134,10.3793182,0.0000000,
14756,27,-1375100.312700538430363,-77626.571438972488977,-125.7647781,-1302.5435791,3.8546069,10.2805233,0.0000000,
14757,30,-1365122.326628252165392,-77626.571438972488977,-114.4885712,-1354.9685059,26.5052471,10.3288736,0.0022284,
14758,39,-1355144.340555965900421,-77626.571438972488977,-98.7492905,-1304.1185303,14.4549246,10.4546814,0.0031689,
14759,47,-1345166.354483679635450,-77626.571438972488977,-81.7374420,-1285.1906738,69.8434525,10.4867983,0.0036282,
14760,48,-1335188.368411393370479,-77626.571438972488977,-68.9344559,-1447.3366699,67.9913559,10.5960522,0.0269264,
14761,48,-1325210.382339106872678,-77626.571438972488977,-72.0811310,-1815.0332031,138.7106476,10.6658449,0.0373406,
14762,43,-1315232.396266820840538,-77626.571438972488977,-83.9785767,-1837.7938232,101.1222839,10.8968506,0.4918034,
14763,43,-1305254.410194534342736,-77626.571438972488977,-93.4813614,-1739.3007812,86.7764664,10.9943733,0.0000000,
14764,43,-1295276.424122248310596,-77626.571438972488977,-91.3748016,-1549.6219482,699.2572632,10.9909134,0.0014367,
14765,37,-1285298.438049961812794,-77626.571438972488977,-103.7485428,-1707.9023438,307.5214233,11.0201654,0.0000000,
14766,37,-1275320.451977675780654,-77626.571438972488977,-112.3572845,-1735.8485107,947.4911499,11.3752584,0.0155086,
14767,35,-1265342.465905389282852,-77626.571438972488977,-116.8374710,-2023.9511719,122.3215256,11.7156992,0.1758011,
14768,38,-1584638.020218550227582,-87604.557511258783052,160.6532898,-1413.9871826,170.4291077,9.5650587,0.0007995,
14769,46,-1574660.034146263962612,-87604.557511258783052,-61.4913101,-1463.0344238,235.2377472,9.8785410,0.8143253,
14770,53,-1564682.048073977697641,-87604.557511258783052,-73.2073059,-1091.1529541,1541.6325684,11.0313091,0.0031689,
14771,34,-1554704.062001691432670,-87604.557511258783052,-51.8984756,-716.7667236,210.2631683,11.1461439,0.0050846,
14772,30,-1544726.075929405167699,-87604.557511258783052,-70.2086334,-844.7229614,89.2316437,11.1133442,0.0112009,
14773,29,-1534748.089857118902728,-87604.557511258783052,-52.8114891,-812.9194946,75.0381241,10.9420509,0.0180758,
14774,20,-1524770.103784832637757,-87604.557511258783052,-38.7711754,-736.1780396,27.7479706,10.9072113,0.0154040,
14775,13,-1514792.117712546139956,-87604.557511258783052,-48.9681816,-679.6413574,386.8165588,10.6815386,0.0423841,
14776,3,-1504814.131640260107815,-87604.557511258783052,-60.3926277,-573.7745972,152.6050415,10.7373657,0.0326100,
14777,-3,-1494836.145567973610014,-87604.557511258783052,-71.7206879,-630.9258423,247.2724915,10.7341242,0.0031689,
14778,-12,-1484858.159495687577873,-87604.557511258783052,-75.6257782,-583.6343994,75.9076767,10.5136194,0.0031689,
14779,-12,-1474880.173423401080072,-87604.557511258783052,-71.1727219,-656.8772583,149.1736450,10.4592524,0.0061876,
14780,-13,-1464902.187351114815101,-87604.557511258783052,-82.8172302,-564.8419800,7.5315161,10.4899654,0.0269183,
14781,-15,-1454924.201278828550130,-87604.557511258783052,-90.9758072,-714.2360229,60.8897285,10.4945002,0.0277674,
14782,-11,-1444946.215206542285159,-87604.557511258783052,-96.2114868,-522.8255005,132.0654755,10.5583200,0.0031689,
14783,-10,-1434968.229134256020188,-87604.557511258783052,-113.5378036,-605.5679321,68.3910294,10.5692310,0.0000000,
14784,-3,-1424990.243061969755217,-87604.557511258783052,-98.8073044,-811.8317871,219.0206604,10.4589357,0.0044098,
14785,5,-1415012.256989683490247,-87604.557511258783052,-91.9100647,-996.3627319,11.5105438,10.2521448,0.0031689,
14786,10,-1405034.270917397225276,-87604.557511258783052,-108.7290802,-1112.3796387,458.9008789,10.3971634,0.0539866,
14787,18,-1395056.284845110960305,-87604.557511258783052,-105.8013840,-1235.8762207,124.4314880,10.5357256,0.0000000,
14788,21,-1385078.298772824695334,-87604.557511258783052,-115.2351913,-1254.0723877,80.4455261,10.4449148,0.3672010,
14789,24,-1375100.312700538430363,-87604.557511258783052,-117.6005630,-1328.7037354,33.2861214,10.4270582,0.0019158,
14790,24,-1365122.326628252165392,-87604.557511258783052,-100.4806290,-1252.4346924,2.8430278,10.4604301,0.0000000,
14791,32,-1355144.340555965900421,-87604.557511258783052,-80.8919907,-1268.4097900,19.9305496,10.5346642,0.0033498,
14792,43,-1345166.354483679635450,-87604.557511258783052,-62.5372391,-1323.7789307,30.9479103,10.5414381,0.0000000,
14793,49,-1335188.368411393370479,-87604.557511258783052,-48.1446571,-1526.6617432,60.1925735,10.6050491,0.0002360,
14794,48,-1325210.382339106872678,-87604.557511258783052,-63.0815125,-1640.5588379,591.6991577,10.4707003,0.0000000,
14795,39,-1315232.396266820840538,-87604.557511258783052,-93.5690613,-2005.5151367,344.8947449,10.4886446,0.8512013,
14796,42,-1305254.410194534342736,-87604.557511258783052,-99.8557358,-1972.7144775,383.5693665,10.7940073,0.0000000,
14797,50,-1295276.424122248310596,-87604.557511258783052,-96.5241928,-2038.5886230,399.0907593,10.8438454,0.0107290,
14798,43,-1285298.438049961812794,-87604.557511258783052,-106.4368057,-1908.9606934,322.3743896,10.9336443,0.0022232,
14799,46,-1275320.451977675780654,-87604.557511258783052,-103.9735718,-1970.7148438,12.2179480,11.0526600,0.3863456,
14800,44,-1265342.465905389282852,-87604.557511258783052,-98.4497452,-1901.2916260,51.9778862,11.4205599,0.0067947,
14801,31,-1584638.020218550227582,-97582.543583545048023,154.5727692,-1413.7209473,10.3033781,9.3587427,0.4393014,
14802,45,-1574660.034146263962612,-97582.543583545048023,-66.4771576,-1443.9995117,206.9479523,9.5610332,0.0791979,
14803,51,-1564682.048073977697641,-97582.543583545048023,-65.9630966,-1383.3743896,391.1204224,10.6880074,0.0009023,
14804,43,-1554704.062001691432670,-97582.543583545048023,-49.5774460,-901.5692749,4076.1520996,11.1197567,0.0031689,
14805,34,-1544726.075929405167699,-97582.543583545048023,-65.8680649,-1043.9606934,1561.6519775,10.7011786,0.0095658,
14806,33,-1534748.089857118902728,-97582.543583545048023,-66.8267136,-1153.6564941,1583.5015869,10.5914297,0.0360372,
14807,32,-1524770.103784832637757,-97582.543583545048023,-58.5261726,-867.6367188,482.2478943,10.6968813,0.0079509,
14808,20,-1514792.117712546139956,-97582.543583545048023,-59.3640518,-885.8084717,445.5341187,10.4518967,0.0332759,
14809,17,-1504814.131640260107815,-97582.543583545048023,-66.0374451,-1047.0623779,1128.0710449,10.3059797,0.0203884,
14810,2,-1494836.145567973610014,-97582.543583545048023,-78.6966324,-831.3841553,159.5370331,10.5830345,0.0352533,
14811,-6,-1484858.159495687577873,-97582.543583545048023,-89.4407654,-692.4471436,25.4277687,10.5162611,0.0096693,
14812,-3,-1474880.173423401080072,-97582.543583545048023,-87.8918686,-861.6282349,106.1694717,10.5844746,0.2108481,
14813,-5,-1464902.187351114815101,-97582.543583545048023,-92.1566010,-639.2216797,176.5787354,10.7727871,0.0154050,
14814,-12,-1454924.201278828550130,-97582.543583545048023,-93.5489273,-637.7926025,132.5255737,10.7840881,0.0033088,
14815,-10,-1444946.215206542285159,-97582.543583545048023,-81.9372253,-699.1928101,322.3430176,10.6735067,0.0197118,
14816,-3,-1434968.229134256020188,-97582.543583545048023,-108.0632477,-638.1988525,467.2289734,10.7610006,0.0054674,
14817,-1,-1424990.243061969755217,-97582.543583545048023,-92.0091782,-764.4439697,385.6549988,10.4168968,0.0000180,
14818,1,-1415012.256989683490247,-97582.543583545048023,-98.1816101,-859.5220337,66.5133286,10.2753334,0.0045144,
14819,7,-1405034.270917397225276,-97582.543583545048023,-105.1572571,-845.7429810,11.7180882,10.5933456,0.0000633,
14820,11,-1395056.284845110960305,-97582.543583545048023,-102.0738144,-1070.5457764,518.1442261,10.6031761,0.0013229,
14821,22,-1385078.298772824695334,-97582.543583545048023,-111.2722092,-1230.2922363,343.3270874,10.4901810,0.0332752,
14822,26,-1375100.312700538430363,-97582.543583545048023,-109.8159103,-1223.1418457,545.2263184,10.4711504,0.0000000,
14823,29,-1365122.326628252165392,-97582.543583545048023,-92.0427475,-1202.6896973,19.5074844,10.5764036,0.0015487,
14824,27,-1355144.340555965900421,-97582.543583545048023,-69.6619797,-1196.6722412,109.1460190,10.5601826,0.0000000,
14825,34,-1345166.354483679635450,-97582.543583545048023,-50.3761787,-1381.1395264,141.1753693,10.5430517,0.0000000,
14826,44,-1335188.368411393370479,-97582.543583545048023,-45.9564133,-1746.4033203,669.2993164,10.4210434,0.0031689,
14827,55,-1325210.382339106872678,-97582.543583545048023,-93.8827896,-2148.6848145,77.1840515,10.1296186,0.0000000,
14828,53,-1315232.396266820840538,-97582.543583545048023,-113.5976181,-1906.6979980,1372.6383057,10.4032640,0.7714629,
14829,27,-1305254.410194534342736,-97582.543583545048023,-112.9082184,-2177.4836426,68.8534317,10.5822687,0.0011427,
14830,30,-1295276.424122248310596,-97582.543583545048023,-107.7451477,-2187.9345703,40.4931450,10.6632347,0.0031689,
14831,40,-1285298.438049961812794,-97582.543583545048023,-100.3703156,-2145.9956055,43.4815140,10.7104349,0.0031689,
14832,49,-1275320.451977675780654,-97582.543583545048023,-91.4056778,-2101.8117676,105.6704254,10.8035755,3.1884909,
14833,46,-1265342.465905389282852,-97582.543583545048023,-81.5519180,-1894.7386475,206.1189117,10.9647446,0.0006322,
14834,30,-1584638.020218550227582,-107560.529655831342097,23.4899960,-1393.4587402,15.4078436,8.9416828,0.0567883,
14835,44,-1574660.034146263962612,-107560.529655831342097,-51.9651947,-1454.9042969,111.1670837,9.2774458,0.1647379,
14836,52,-1564682.048073977697641,-107560.529655831342097,-82.9901352,-1537.4605713,32.6463318,9.9663248,2.3741663,
14837,51,-1554704.062001691432670,-107560.529655831342097,-68.1484680,-1446.6212158,25.4091415,9.9918127,0.4133676,
14838,44,-1544726.075929405167699,-107560.529655831342097,-70.5262222,-1495.6440430,1020.8923340,9.9769030,0.0125691,
14839,45,-1534748.089857118902728,-107560.529655831342097,-81.0429764,-1603.2545166,539.0889282,10.0064917,0.0000000,
14840,43,-1524770.103784832637757,-107560.529655831342097,-79.1435394,-1377.4150391,10820.1435547,10.2582788,0.0280718,
14841,40,-1514792.117712546139956,-107560.529655831342097,-74.4446869,-1576.3199463,339.2929688,10.2483397,0.1026390,
14842,25,-1504814.131640260107815,-107560.529655831342097,-70.1365128,-1332.0819092,974.9153442,10.2438736,0.0172227,
14843,6,-1494836.145567973610014,-107560.529655831342097,-86.1932983,-746.1699829,118.8747177,10.8518658,0.0927375,
14844,2,-1484858.159495687577873,-107560.529655831342097,-97.8606873,-892.3901978,52.8234558,10.8685970,0.0296486,
14845,-5,-1474880.173423401080072,-107560.529655831342097,-91.4738617,-721.7165527,436.7803650,10.8149376,0.0033358,
14846,-7,-1464902.187351114815101,-107560.529655831342097,-88.4716492,-575.3549805,33.1534843,10.7937193,0.0084670,
14847,-11,-1454924.201278828550130,-107560.529655831342097,-104.0824661,-541.7799683,6.0658441,10.8434067,0.0128480,
14848,-12,-1444946.215206542285159,-107560.529655831342097,-106.7277756,-558.2196045,44.5907707,10.7975912,0.0000749,
14849,0,-1434968.229134256020188,-107560.529655831342097,-98.6891785,-667.1037598,135.1605377,10.8330250,0.0147294,
14850,2,-1424990.243061969755217,-107560.529655831342097,-96.7205811,-647.5208130,590.8137817,10.7048540,0.0000000,
14851,3,-1415012.256989683490247,-107560.529655831342097,-97.2967834,-737.9377441,6.9798393,10.6025095,0.0000000,
14852,2,-1405034.270917397225276,-107560.529655831342097,-108.3333282,-854.9064941,106.9491577,10.7263823,0.0000609,
14853,10,-1395056.284845110960305,-107560.529655831342097,-124.2373734,-992.6902466,19.1009521,10.5904188,0.0034472,
14854,15,-1385078.298772824695334,-107560.529655831342097,-120.1879501,-1231.3031006,28.4517231,10.5630732,0.0496529,
14855,18,-1375100.312700538430363,-107560.529655831342097,-112.7241058,-1334.8876953,85.9272385,10.5915346,0.1216187,
14856,26,-1365122.326628252165392,-107560.529655831342097,-95.4355545,-1301.6746826,42.8644753,10.5239897,0.0000000,
14857,29,-1355144.340555965900421,-107560.529655831342097,-70.9791946,-1235.3427734,84.3741608,10.5855694,0.0004574,
14858,27,-1345166.354483679635450,-107560.529655831342097,-61.4175301,-1486.0915527,242.6719055,10.4701147,0.0031689,
14859,36,-1335188.368411393370479,-107560.529655831342097,-71.1028214,-2006.0930176,408.8106995,10.1634560,0.0046105,
14860,39,-1325210.382339106872678,-107560.529655831342097,-98.8685532,-2184.5305176,2.2387567,10.2317429,0.0017763,
14861,45,-1315232.396266820840538,-107560.529655831342097,-103.6991730,-2166.9072266,82.2688446,10.4803944,0.0000000,
14862,30,-1305254.410194534342736,-107560.529655831342097,-106.1308365,-2255.8879395,82.0914001,10.5751324,0.0000000,
14863,33,-1295276.424122248310596,-107560.529655831342097,-102.9389801,-2225.7944336,72.3055191,10.5998783,0.0010077,
14864,36,-1285298.438049961812794,-107560.529655831342097,-97.8597870,-2176.4860840,23.4222450,10.7184105,0.0031689,
14865,38,-1275320.451977675780654,-107560.529655831342097,-79.7014236,-2056.7612305,259.0264587,11.0699806,0.0077304,
14866,31,-1265342.465905389282852,-107560.529655831342097,-70.1953201,-1985.8608398,1.9576758,11.0670385,0.0120672,
14867,30,-1584638.020218550227582,-117538.515728117607068,-3.5518665,-1301.3498535,62.4823036,8.7868557,0.0000000,
14868,38,-1574660.034146263962612,-117538.515728117607068,-32.4497871,-1512.1788330,3.4290586,9.1589375,0.0031689,
14869,45,-1564682.048073977697641,-117538.515728117607068,-53.7545128,-1421.4212646,148.3846741,9.3756275,0.0021715,
14870,40,-1554704.062001691432670,-117538.515728117607068,-53.7380943,-1286.1569824,390.5687256,9.5859642,0.0036017,
14871,35,-1544726.075929405167699,-117538.515728117607068,-65.4908905,-1480.5883789,402.9523315,9.8134050,0.0346933,
14872,40,-1534748.089857118902728,-117538.515728117607068,-89.9807510,-1575.3385010,1357.1700439,9.7774458,0.4239967,
14873,37,-1524770.103784832637757,-117538.515728117607068,-86.9766617,-1360.6274414,1601.3714600,10.2888079,0.0066740,
14874,23,-1514792.117712546139956,-117538.515728117607068,-78.8881683,-1026.7445068,686.7683105,10.5326242,0.0101996,
14875,18,-1504814.131640260107815,-117538.515728117607068,-74.7928619,-971.7247314,81.9335861,10.4781199,0.0471883,
14876,14,-1494836.145567973610014,-117538.515728117607068,-81.4709320,-944.5256348,106.6548996,10.5553637,0.0051150,
14877,14,-1484858.159495687577873,-117538.515728117607068,-87.2961044,-866.8555298,253.9637451,11.0016203,0.0114552,
14878,0,-1474880.173423401080072,-117538.515728117607068,-82.3244247,-683.2656860,12.2604837,10.9182262,0.0438782,
14879,-9,-1464902.187351114815101,-117538.515728117607068,-87.3418198,-609.7745972,22.9704456,10.7528515,0.0353936,
14880,-4,-1454924.201278828550130,-117538.515728117607068,-95.5217896,-605.1546631,15.1219568,10.8555603,0.0031689,
14881,-4,-1444946.215206542285159,-117538.515728117607068,-98.4622955,-676.8148804,87.4559708,10.8256960,0.2566527,
14882,-2,-1434968.229134256020188,-117538.515728117607068,-104.0688705,-609.2778931,270.2391357,10.9047031,0.0046855,
14883,-7,-1424990.243061969755217,-117538.515728117607068,-106.2242966,-613.9734497,168.3024292,10.8044567,0.0000000,
14884,-6,-1415012.256989683490247,-117538.515728117607068,-107.9791946,-671.0942383,12.9261312,10.6668997,0.0029278,
14885,0,-1405034.270917397225276,-117538.515728117607068,-112.3257370,-631.9818726,129.0231171,10.8015900,0.0103039,
14886,5,-1395056.284845110960305,-117538.515728117607068,-115.9444733,-1002.5033569,187.5862122,10.7134724,0.0030728,
14887,17,-1385078.298772824695334,-117538.515728117607068,-116.5767059,-1200.6861572,206.6066437,10.6248693,0.0096602,
14888,23,-1375100.312700538430363,-117538.515728117607068,-107.6356430,-1345.0252686,93.1809845,10.6382151,0.0046558,
14889,28,-1365122.326628252165392,-117538.515728117607068,-97.9967804,-1485.3205566,125.5892715,10.6672869,0.0000000,
14890,23,-1355144.340555965900421,-117538.515728117607068,-79.4109955,-1552.1740723,135.5015106,10.5559807,0.0100520,
14891,26,-1345166.354483679635450,-117538.515728117607068,-62.1657028,-1801.9530029,341.9995422,10.3845081,0.0080045,
